pr_number,title,author,merged_at,commits,comments,copilot_comments,copilot_commits
4153,"Propagate onnx/onnx#8235: guard zero-length memcpy in ParseData, relax ASan container-overflow check",Copilot,2026-08-01T08:49:26Z,4,2,1,4
4152,Propagate onnx#8230: QuantizeLinear preserves signed zero for FLOAT4E2M1,Copilot,2026-08-01T08:23:31Z,2,0,0,2
4147,Mark Range operator as deterministic (propagate onnx/onnx#8232),Copilot,2026-08-01T08:23:22Z,3,2,1,3
4141,Propagate narrowing-conversion bug fixes from onnx/onnx#8147,Copilot,2026-08-01T08:23:14Z,4,2,1,4
4146,Propagate ASan CI option hardening from onnx/onnx#7471,Copilot,2026-08-01T08:01:02Z,2,0,0,2
4151,Install torch in INT ir-py workflow to unblock test collection,Copilot,2026-08-01T08:00:24Z,2,0,0,2
4149,Fix pixi: regenerate pixi.lock to match pixi.toml,Copilot,2026-08-01T08:00:16Z,2,0,0,2
4139,Propagate onnx#8032: guard ParseData alignment tests for no-exceptions builds,Copilot,2026-08-01T06:54:37Z,2,0,0,2
4137,"Add how-to page for registering built-in kernels, test cases, shape inference, light ops, and peak memory functions",Copilot,2026-08-01T06:40:37Z,4,4,2,4
4135,Update CHANGELOGS for 0.1.11,Copilot,2026-08-01T06:23:01Z,2,0,0,2
4130,Refresh custom-kernel how-to for current ReferenceEvaluator runtime APIs,Copilot,2026-08-01T05:58:55Z,3,2,1,3
4131,Fix C++ documentation namespace: onnx:: → onnx_light::,Copilot,2026-08-01T05:57:17Z,2,0,0,2
4133,"Document core/extension registration design for shape, peak-memory, kernels, backend tests, and LightOpSchema",Copilot,2026-08-01T05:56:59Z,2,0,0,2
4129,Use DLPack protocol for Tensor→numpy conversion in ReferenceEvaluator,Copilot,2026-07-31T20:48:30Z,2,2,1,2
4119,Implement recursive duplicate-node removal (CSE) in GraphBuilder,Copilot,2026-07-31T20:19:40Z,5,4,2,5
4127,Disable precompiled headers when an sccache/ccache launcher is active,Copilot,2026-07-31T20:19:17Z,3,2,1,3
4125,Preserve signed zero for zero-point-less FLOAT4E2M1 QuantizeLinear,Copilot,2026-07-31T17:13:13Z,2,0,0,2
4118,Make OptionalString::value() return a const std::string&,Copilot,2026-07-31T13:56:33Z,4,5,2,4
4123,Propagate onnx/onnx#8211: validate int32_data payload sizes in VerifyTensor,Copilot,2026-07-31T13:55:58Z,2,0,0,2
4121,Propagate onnx#8220: route tensor dim-product errors through throw_tensor_error,Copilot,2026-07-31T10:41:20Z,2,1,0,2
4120,Preserve unshaped Scan inputs in Scan 8 → 9 version converter adapter,Copilot,2026-07-31T10:41:07Z,3,0,0,3
4122,ci: enable ASan container-overflow detection (propagate onnx/onnx#8213),Copilot,2026-07-31T10:38:09Z,2,0,0,2
4115,Implement local-function inlining in GraphBuilder,Copilot,2026-07-31T06:56:49Z,5,4,2,5
4116,compatibility with ort,xadupre,2026-07-31T06:56:02Z,4,6,3,3
4114,Turn TensorProto dims into int64_t,Copilot,2026-07-31T05:09:34Z,3,0,0,3
4112,Make C++ ReferenceEvaluator kernel dispatch device-aware,Copilot,2026-07-30T21:47:52Z,2,0,0,2
4108,Add recursive RemoveIdentityNodes to GraphBuilder,Copilot,2026-07-30T19:26:09Z,2,0,0,2
4110,Fix -Wmissing-field-initializers warning in backend test IoData initializers,Copilot,2026-07-30T17:46:03Z,2,0,0,2
4107,Drop Python 3.10 wheels and fix Windows release wheel repair,Copilot,2026-07-30T15:03:15Z,3,0,0,3
4097,Add RemoveDuplicateInitializers to GraphBuilder,Copilot,2026-07-30T14:59:08Z,8,8,4,8
4099,Remove C++ compiler warnings under -Wall / ONNX_HARDENING,Copilot,2026-07-30T13:44:40Z,3,0,0,3
4096,Update to 0.1.11,Copilot,2026-07-30T11:33:49Z,3,2,1,3
4094,Add recursive RemoveUnusedNodes to GraphBuilder,Copilot,2026-07-30T10:46:53Z,4,2,1,4
4086,Fix macOS C++ release build by raising deployment target to 13.3,Copilot,2026-07-30T08:59:01Z,2,0,0,2
4084,bettercopy,xadupre,2026-07-30T08:58:46Z,3,0,0,0
4088,Update CHANGELOGS for 0.1.10,Copilot,2026-07-30T08:58:17Z,2,0,0,2
4083,fix,xadupre,2026-07-30T08:20:08Z,2,4,2,1
4082,improve collect_test_case.h,xadupre,2026-07-30T07:16:35Z,1,0,0,0
4079,improve python bindings,xadupre,2026-07-30T06:53:00Z,4,0,0,0
4076,Add ReferenceEvaluator.unregister_custom_kernel to restore built-in kernels,Copilot,2026-07-30T06:25:54Z,3,2,1,3
4081,Document how to run and verify clang-format in Copilot guidelines,Copilot,2026-07-30T05:57:52Z,2,0,0,2
4078,Fix release wheel build: drop unsupported cp313t cibuildwheel selector,Copilot,2026-07-30T05:41:10Z,2,0,0,2
4074,Remove TIFF/WebP/JPEG2000 ImageDecoder support and the ONNX_LIGHT_BUILD_IMAGE_CODECS flag,Copilot,2026-07-29T22:07:29Z,3,2,1,3
4072,Extend ParallelFor to unary elementwise kernels,Copilot,2026-07-29T17:47:33Z,2,0,0,2
4068,Fix runtime coverage report: honor tolerances and flag missing reference outputs,Copilot,2026-07-29T15:11:49Z,3,2,1,3
4070,Parallelize the Abs kernel execution,Copilot,2026-07-29T15:10:43Z,3,4,2,3
4064,Fix O(N²) GraphBuilder construction from a ModelProto,Copilot,2026-07-29T13:39:34Z,6,4,2,6
4066,Add missing Softmax backend test cases matching ONNX node tests,Copilot,2026-07-29T13:30:18Z,2,0,0,2
4060,Profile RuntimeSession on tiny_llm: reuse sessions and make MatMul cache-friendly,Copilot,2026-07-29T11:28:31Z,4,2,1,4
4062,Update release version to 0.1.10,Copilot,2026-07-29T10:25:31Z,2,0,0,2
4059,"Refresh 0.1.9 changelog with GraphBuilder, RepeatedProtoField, and CI work",Copilot,2026-07-29T09:53:16Z,2,0,0,2
4168,Emit float16 companion cases for float benchmark tests,Copilot,2026-08-03T06:32:36Z,3,2,1,3
4161,Use std::string as the primary container for ByteSpan owned data,Copilot,2026-08-03T05:33:35Z,6,8,4,6
4162,Ort5,xadupre,2026-08-03T05:17:14Z,11,0,0,1
4188,Assert untagged backend tests carry no inplace/shape_tag/release metadata,Copilot,2026-08-04T12:58:30Z,8,12,6,8
4192,Update changelogs for 0.1.12,Copilot,2026-08-04T11:48:48Z,2,0,0,2
4186,Split kSmallTensorDataThresholdBytes with a dedicated ParseOptions default constant,Copilot,2026-08-04T11:37:11Z,4,4,2,4
4190,Implement __setitem__ for repeated proto fields (model.graph.node) in the Python bindings,Copilot,2026-08-04T11:15:00Z,4,2,1,4
4185,Add option to allow outputs allocated outside the common allocator in RuntimeSession,Copilot,2026-08-04T10:39:40Z,3,2,1,3
4182,Move SerializeOptions and ParseOptions into serialize_options.h,Copilot,2026-08-04T08:55:25Z,2,0,0,2
4180,Split plot_onnx_time benchmark chart into Python API and C++ API graphs,Copilot,2026-08-04T08:51:50Z,2,0,0,2
4174,ReferenceEvaluator: heap-allocate borrowed model-proto outputs so ownership can transfer to NumPy,Copilot,2026-08-04T08:50:44Z,5,8,4,5
4176,Update to 0.1.12,Copilot,2026-08-04T06:05:31Z,2,0,0,2
4170,tensor_to_numpy: opt-in DLPack ownership transfer for owned buffers,Copilot,2026-08-03T17:25:53Z,2,3,1,2
4166,ReferenceEvaluator: remove avoidable input-copy overhead on hot path,Copilot,2026-08-03T16:39:23Z,6,8,4,6
4172,Embed graph-level value/shape tags golden metadata in qwen3 shape-inference case,Copilot,2026-08-03T16:39:07Z,4,6,3,4
4164,Raise Windows CI timeouts and clarify Windows-specific build latency in core workflow,Copilot,2026-08-03T16:12:09Z,4,4,2,4
4293,Fix single-file mmap no_copy zero-copy parsing,Copilot,2026-08-06T15:22:47Z,5,2,1,5
4295,Make FileLoadMode.AUTO use a buffered stream instead of memory mapping,Copilot,2026-08-06T13:52:46Z,3,0,0,3
4289,Propagate onnx/onnx#7935: reverse & bidirectional RNN/GRU/LSTM,Copilot,2026-08-06T13:52:09Z,5,2,1,5
4297,Add --run-cpp-tests option to setup.py to build and run C++ tests,Copilot,2026-08-06T13:26:41Z,2,0,0,2
4290,Overflow-checked int64 arithmetic in shape inference (propagate onnx/onnx#8031),Copilot,2026-08-06T13:03:12Z,4,6,3,4
4291,Propagate onnx/onnx#8260: bound external-data padding on serialization,Copilot,2026-08-06T12:35:07Z,4,0,0,4
4287,Propagate onnx/onnx#8109: modernize ParseData raw_data handling,Copilot,2026-08-06T11:26:38Z,3,0,0,3
4284,Enable modernize-concat-nested-namespaces (propagate onnx#8150),Copilot,2026-08-06T11:01:23Z,2,0,0,2
4288,Propagate onnx/onnx#8259: enable clang-tidy math-parentheses and consistent-param-name checks,Copilot,2026-08-06T10:57:43Z,2,0,0,2
4283,Propagate onnx/onnx#8233: refine cyclic model-local function error message,Copilot,2026-08-06T10:55:03Z,2,0,0,2
4285,Propagate onnx/onnx#7959: support in-memory node backend-test data,Copilot,2026-08-06T10:54:12Z,2,0,0,2
4286,Propagate onnx#8212: fix ScatterND `updates` shape documentation,Copilot,2026-08-06T10:54:02Z,2,0,0,2
4256,fix: add proto2-style presence tracking for FIELD_BYTES,xadupre,2026-08-06T08:50:11Z,8,11,6,6
4272,Run C++ tests in the Windows x86 CI job,Copilot,2026-08-06T08:03:49Z,4,4,2,4
4214,Fix compilation when OpenSSL is built without ChaCha20-Poly1305,Copilot,2026-08-05T08:13:48Z,2,2,1,2
4270,Fix skipped external-data tests and latent Normalizer benchmark count bug,Copilot,2026-08-06T07:32:58Z,7,2,2,7
4267,Investigate known runtime discrepancies: fix Attention mode-3 fully-masked NaN,Copilot,2026-08-06T06:52:57Z,4,2,1,4
4269,Add TreeEnsembleLeafLike backend test case (UINT8 nodes_modes via int32_data),Copilot,2026-08-06T06:13:09Z,2,0,0,2
4268,Investigate and document known-missing ONNX backend tests,Copilot,2026-08-06T06:12:58Z,2,0,0,2
4237,Add a callback function for the NodeProto in ParseOptions and SerializeOptions,Copilot,2026-08-06T05:46:16Z,11,7,3,10
4255,Fix unit tests failing due to latest onnx-weekly,Copilot,2026-08-05T22:24:58Z,6,6,3,6
4258,Return real parse result from TraditionalMLData::ParseFromArray,Copilot,2026-08-05T22:14:26Z,2,0,0,2
4249,"Honor file_load_mode=""MMAP"" when loading models with external data",Copilot,2026-08-05T21:48:28Z,6,12,6,6
4253,Bypass external TensorProto location error in checker when explicitly requested,Copilot,2026-08-05T21:47:33Z,2,0,0,2
4243,"Add benchmark tool measuring single-model load times across onnx, onnxruntime, and onnx_light",Copilot,2026-08-05T16:10:11Z,8,6,3,5
4247,Accept packed wire format for repeated integer proto fields,Copilot,2026-08-05T15:02:16Z,4,0,0,4
4245,Load deeply nested control-flow models by raising default proto recursion limit,Copilot,2026-08-05T15:01:57Z,3,0,0,3
4233,Fix protobuf discrepancy: reading an optional message sub-field no longer auto-creates it,Copilot,2026-08-05T14:48:50Z,4,3,1,4
4241,Fix ParseFromFile RuntimeError when file_load_mode is set with external_data_file,Copilot,2026-08-05T14:44:09Z,5,2,1,5
4239,Fix plot_onnx_time.py when the --model argument uses external weights,Copilot,2026-08-05T14:19:06Z,4,2,1,4
4229,Add ReferenceEvaluator load benchmark to plot_onnx_time.py,Copilot,2026-08-05T13:29:37Z,6,8,4,6
4225,Ort10,xadupre,2026-08-05T13:28:31Z,10,0,0,3
4235,plot_onnx_time.py: produce three graphs (all / Python / C++),Copilot,2026-08-05T13:03:38Z,2,0,0,2
4231,Use a single argument parser in plot_onnx_time.py,Copilot,2026-08-05T12:46:28Z,2,0,0,2
4222,Persist ONNX graphs built by gallery examples to disk,Copilot,2026-08-05T10:54:22Z,4,4,2,4
4220,Add example: descriptive statistics over ND initializers,Copilot,2026-08-05T10:41:33Z,5,4,2,5
4218,add_string_data accepts OptionalString,Copilot,2026-08-05T10:31:50Z,3,2,1,3
4211,Add ordering operators to OptionalString,Copilot,2026-08-05T08:54:42Z,6,6,3,6
4212,Add implicit conversion from OptionalString to const std::string&,Copilot,2026-08-05T08:39:31Z,2,2,1,2
4216,Fix --model option in plot_onnx_time.py to load the custom model,Copilot,2026-08-05T08:17:52Z,3,2,1,3
4204,Reduce binary size of onnx_proto,Copilot,2026-08-05T07:14:08Z,2,0,0,2
4208,Update version to 0.1.13,Copilot,2026-08-05T06:58:03Z,2,0,0,2
4206,Allow manual triggering of docs.yml,Copilot,2026-08-05T06:37:56Z,2,0,0,2
4202,Update changelogs for 0.1.12,Copilot,2026-08-05T06:02:42Z,2,0,0,2
4200,Raise Windows CI timeout to 60 minutes,Copilot,2026-08-05T05:44:51Z,2,0,0,2
4198,Add str_<name>() const std::string& accessor to FIELD_STR,Copilot,2026-08-04T17:58:47Z,3,0,0,3
4196,Split combined benchmark chart into per-tool graphs in plot_onnx_time.py,Copilot,2026-08-04T15:37:59Z,2,0,0,2
4351,Add next-steps design page for a C++ pattern-based GraphBuilder optimizer,Copilot,2026-08-09T13:32:53Z,3,0,0,3
4346,cache,xadupre,2026-08-09T12:59:49Z,3,2,1,1
4348,Add last-updated date to gallery examples; render plot_onnx_time as three separate figures,Copilot,2026-08-09T12:39:12Z,2,0,0,2
4345,Sug,xadupre,2026-08-09T10:06:50Z,4,2,1,1
4344,reduce size 2,xadupre,2026-08-09T09:55:01Z,2,0,0,0
4343,Add backend run-model tests for untested logical kernels,Copilot,2026-08-09T09:04:17Z,2,0,0,2
4339,Improve coverage of onnx_core/runtime/run_nodes.cc,Copilot,2026-08-09T09:04:09Z,2,0,0,2
4337,Add exception-path tests for node_helpers,Copilot,2026-08-09T09:04:00Z,3,0,0,3
4341,Add unit tests to improve coverage for simple_tensor.cc,Copilot,2026-08-09T08:34:15Z,3,0,0,3
4332,Add test verifying serialized raw_data size matches buffer size for QuantizedTensorProto,Copilot,2026-08-09T08:33:27Z,5,6,3,5
4335,Increase test coverage for onnx_light_helpers.cc,Copilot,2026-08-09T08:33:16Z,3,0,0,3
4330,Update to 0.1.16,Copilot,2026-08-09T07:42:44Z,3,2,1,3
4333,reduce size step 1,xadupre,2026-08-09T07:20:24Z,2,0,0,0
4326,next steps,xadupre,2026-08-09T06:41:04Z,29,11,7,14
4328,Update changelogs for 0.1.15,Copilot,2026-08-08T13:43:42Z,2,0,0,2
4325,Add gallery example benchmarking model initialization: onnxruntime vs onnx-light,Copilot,2026-08-08T10:28:37Z,5,3,1,5
4317,Add custom-kernel example and make dispatch-table overrides order-independent,Copilot,2026-08-08T08:42:59Z,8,8,5,6
4321,Support registering custom kernels globally or per session,Copilot,2026-08-08T08:42:50Z,4,6,5,4
4323,Spawn load/save thread-pool workers lazily to fix slow small-model init,Copilot,2026-08-08T08:42:40Z,5,4,4,3
4319,cotninue,xadupre,2026-08-08T06:13:40Z,1,0,0,0
4318,add missing,xadupre,2026-08-07T22:37:22Z,2,0,0,0
4312,Give every kernel a unique device- and library-qualified name,Copilot,2026-08-07T21:04:46Z,5,6,3,5
4314,Annotate onnx.h with canonical ONNX proto definitions,Copilot,2026-08-07T17:37:44Z,2,0,0,2
4315,Idea,xadupre,2026-08-07T17:37:24Z,4,0,0,0
4310,Update version to 0.1.15 and changelogs,Copilot,2026-08-07T16:27:22Z,2,0,0,2
4308,changes for onnxruntime,xadupre,2026-08-07T12:47:29Z,1,0,0,0
4305,Install the Python package inplace before building C++ tests with `--cpp-tests`,Copilot,2026-08-07T09:10:10Z,3,0,0,3
4307,Bump version to 0.1.14,Copilot,2026-08-07T09:09:54Z,2,0,0,2
4301,Make --cpp-tests build and run the C++ tests,Copilot,2026-08-07T07:34:16Z,3,0,0,3
4303,Update changelogs for 0.1.13,Copilot,2026-08-07T07:34:02Z,3,2,1,3
4298,add missing alias for ort,xadupre,2026-08-07T06:43:12Z,10,4,2,3
4360,initialization plan,xadupre,2026-08-10T15:25:35Z,1,0,0,0
4359,Bump version to 0.1.17,Copilot,2026-08-10T13:58:35Z,3,0,0,3
4355,valid onnx_proto size,xadupre,2026-08-10T12:48:30Z,1,0,0,0
4357,Update changelogs for 0.1.16,Copilot,2026-08-10T12:42:33Z,2,0,0,2
4354,Do not zero-initialise result buffers on allocation,Copilot,2026-08-10T11:00:57Z,5,2,1,4
4352,minor changes,xadupre,2026-08-10T08:51:14Z,5,4,2,3
4349,reduce size step 3,xadupre,2026-08-10T08:18:40Z,4,2,1,1
4411,"Add completed June 2026 next-step plans (kernels/backend tests, gradient, lib onnx)",Copilot,2026-08-13T10:03:58Z,3,0,0,3
4409,tune 5,xadupre,2026-08-13T09:41:56Z,2,0,0,0
4406,fix local build,xadupre,2026-08-13T08:17:26Z,1,0,0,0
4408,Remove run_model (numpy) benchmark from plot_abs_benchmark example,Copilot,2026-08-13T08:02:37Z,2,0,0,2
4405,Fix cpp-tests install failure by disabling GMock in fetched googletest,Copilot,2026-08-13T07:19:43Z,2,0,0,2
4403,Assert onnx-light is slower than onnxruntime at the smallest size in plot_abs_benchmark,Copilot,2026-08-13T07:12:32Z,3,0,0,2
4401,plan wheel,xadupre,2026-08-12T20:54:44Z,1,0,0,0
4400,Add RunModel C++ helper for whole-model execution with Tensor I/O and expose it in Python,Copilot,2026-08-12T20:44:49Z,5,6,3,5
4398,Propagate onnx/onnx#8271: correct InferenceContextImpl optional input/output presence,Copilot,2026-08-12T20:44:32Z,3,2,1,3
4399,Propagate onnx#8269: make opaque type unconditional,Copilot,2026-08-12T19:23:15Z,3,2,1,3
4396,Extend graph builder optimization plan with rewrite replay and phase logging,Copilot,2026-08-12T17:56:04Z,2,0,0,2
4397,Make ScopedResource use a Traits type to avoid pointer NTTP (onnx#8279),Copilot,2026-08-12T17:55:10Z,2,0,0,2
4394,pattern 4,xadupre,2026-08-12T15:16:19Z,2,0,0,0
4393,step 4 tuning,xadupre,2026-08-12T13:50:08Z,1,0,0,0
4392,add lib for patterns,xadupre,2026-08-12T13:16:06Z,1,0,0,0
4390,tune3,xadupre,2026-08-12T12:08:04Z,3,2,1,2
4391,uses,xadupre,2026-08-12T10:26:16Z,1,0,0,0
4389,step 2 of pattern optimization,xadupre,2026-08-12T10:10:13Z,6,4,3,1
4387,Add next-step plan for a buffer-reuse arena allocator,Copilot,2026-08-12T09:02:45Z,3,1,1,3
4380,step 2 for tuning,xadupre,2026-08-12T08:47:14Z,2,2,1,1
4379,Add completed next steps for onnx_proto build and onnxruntime PR #29723,Copilot,2026-08-12T07:53:47Z,2,0,0,2
4375,Expose a public tensor comparison helper with atol/rtol,Copilot,2026-08-12T07:40:38Z,5,2,1,5
4372,better performance,xadupre,2026-08-12T07:40:18Z,9,9,5,4
4371,Implement constant folding in GraphBuilder,Copilot,2026-08-12T06:53:56Z,7,8,4,7
4369,Add GraphGraph index and value queries over GraphBuilder (optimizer step 1),Copilot,2026-08-12T06:00:33Z,6,4,2,6
4367,cpudescription,xadupre,2026-08-11T10:55:06Z,5,3,3,0
4366,performence,xadupre,2026-08-11T08:53:45Z,2,0,0,0
4362,Add build-time constant-information analysis,Copilot,2026-08-11T07:50:00Z,9,10,7,5
4365,release,xadupre,2026-08-11T07:30:09Z,1,0,0,0
4364,coverage,xadupre,2026-08-11T07:29:43Z,1,0,0,0
4363,documentation,xadupre,2026-08-11T06:41:54Z,1,0,0,0
4416,pattern 7,xadupre,2026-08-13T14:24:48Z,2,0,0,0
4417,change of plan,xadupre,2026-08-13T14:02:15Z,1,0,0,0
4415,tune 7,xadupre,2026-08-13T13:37:01Z,2,0,0,0
4414,pattern 6,xadupre,2026-08-13T12:49:21Z,1,0,0,0
4413,tune 6,xadupre,2026-08-13T11:25:40Z,2,0,0,0
4412,pattern 5,xadupre,2026-08-13T10:39:01Z,4,2,1,1
4421,tune 9,xadupre,2026-08-14T07:46:00Z,3,0,0,0
4420,Use RandnTensor in C++ backend tests instead of Tensor::FromX + Randn,Copilot,2026-08-14T07:14:16Z,2,0,0,2
4418,tune 8,xadupre,2026-08-14T05:58:48Z,10,0,0,0
4430,Characterize allocator-backed output lifetime,xadupre,2026-08-14T21:16:05Z,2,0,0,0
4429,Port redundant Cast optimization pattern,xadupre,2026-08-14T21:12:55Z,5,0,0,0
4428,Document the kernel tuning workflow,xadupre,2026-08-14T15:23:27Z,6,4,2,2
4427,Document graph pattern integration,xadupre,2026-08-14T13:19:53Z,2,0,0,0
4426,Benchmark cold kernel tuning resolution,xadupre,2026-08-14T12:42:56Z,2,0,0,0
4425,Optimize pattern subgraphs recursively,xadupre,2026-08-14T12:01:28Z,2,0,0,0
4424,Add atomic tuning cache updates,xadupre,2026-08-14T10:06:04Z,2,0,0,0
4423,Update formatting and typing tools,xadupre,2026-08-14T09:14:23Z,1,0,0,0
4422,Add shared unary and binary calibration,xadupre,2026-08-14T08:45:17Z,2,0,0,0
4473,Address any warning during the compilation,Copilot,2026-08-16T21:56:10Z,7,6,3,7
4476,Port batch #2 collections graph-optimization patterns (Concat/Gather/Split/Slice/Sequence) to C++,Copilot,2026-08-16T21:09:14Z,5,0,0,5
4469,Add retention caps and LRU eviction to buffer-reuse arenas,Copilot,2026-08-16T21:08:53Z,3,2,1,3
4463,Implement remaining elementary canonicalization patterns,Copilot,2026-08-16T18:12:03Z,8,6,3,8
4474,more details,xadupre,2026-08-16T18:11:50Z,2,0,0,0
